Positive	Negative	Text	Explanation
2	-1	Scheduler correctness improvements. 	Scheduler correctness improvements[2].[sentence: 2,-1] [result: max + and - of any sentence]
1	-2	Operator Delay rebase & fixes 	Operator Delay[-2]rebase &fixes [sentence: 1,-2] [result: max + and - of any sentence]
1	-1	Operator Window and other changes 	Operator Window and other changes [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Fixes to the operators. 	Fixes to the operators .[sentence: 1,-1] [result: max + and - of any sentence]
1	-1	OperatorTakeLast 	OperatorTakeLast [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	OperatorTakeUntil 	OperatorTakeUntil [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Operator TakeTimed 	Operator TakeTimed [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Operator Switch 	Operator Switch [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Conditional statements contribution to Operator 	Conditional statements contribution to Operator [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Operator When 	Operator When [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Operators of contrib-math 	Operators of contrib -math [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	OperatorSkipUntil 	OperatorSkipUntil [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	OperatorSkipTimed 	OperatorSkipTimed [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	OperatorSequenceEqual 	OperatorSequenceEqual [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Operator ParallelMerge 	Operator ParallelMerge [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Operator OnExceptionResumeNextViaObservable 	Operator OnExceptionResumeNextViaObservable [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	OperatorTakeWhile 	OperatorTakeWhile [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	OperatorThrottleFirst 	OperatorThrottleFirst [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	OperatorTimeInterval 	OperatorTimeInterval [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	OperatorUsing 	OperatorUsing [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	OperatorOnErrorReturn 	OperatorOnErrorReturn [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	OperatorOnErrorResumeNextViaObservable 	OperatorOnErrorResumeNextViaObservable [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	OperatorMulticastAndReplay 	OperatorMulticastAndReplay [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	OperatorMergeMaxConcurrent 	OperatorMergeMaxConcurrent [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	OperatorMergeDelayError 	OperatorMergeDelayError [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	OperatorJoin 	OperatorJoin [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	OperatorAsync 	OperatorAsync [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	OperatorToMap 	OperatorToMap [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	OperatorToMultimap 	OperatorToMultimap [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	OperatorTimerAndSample 	OperatorTimerAndSample [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	OperatorGroupJoin 	OperatorGroupJoin [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	OperatorGroupByUntil 	OperatorGroupByUntil [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	OperatorDebounce 	OperatorDebounce [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	OperatorToObservableFuture 	OperatorToObservableFuture [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	OperatorMergeMap 	OperatorMergeMap [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	OperatorFinallyDo 	OperatorFinallyDo [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	OperatorDematerialize 	OperatorDematerialize [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	OperatorDefer 	OperatorDefer [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Rename concat test 	Rename concat test [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Scheduler.Inner -> Scheduler.Worker As per decision at https://github.com/Netflix/RxJava/issues/997#issuecomment-40998613 	Scheduler .[sentence: 1,-1] Inner ->Scheduler .[sentence: 1,-1] Worker As per decision at https ://github .[sentence: 1,-1] com /Netflix /RxJava /issues /997 #issuecomment -40998613 [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	OperationAnyTest -> OperatorAnyTest Match new naming convention. 	OperationAnyTest ->OperatorAnyTest Match new naming convention .[sentence: 1,-1] [result: max + and - of any sentence]
1	-1	OperatorAsObservable 	OperatorAsObservable [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	OperatorAll 	OperatorAll [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	ComputationScheduler -> EventLoopsScheduler - This implementation is used by Schedulers.computation() but is actually a pool of event loops, so renaming. 	ComputationScheduler ->EventLoopsScheduler -This implementation is used by Schedulers .[sentence: 1,-1] computation ()but is actually a pool of event loops ,so renaming .[sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Reimplement the "SkipLast" operator with time 	Reimplement the 'SkipLast 'operator with time [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Rename OperationSkipLast to OperatorSkipLast 	Rename OperationSkipLast to OperatorSkipLast [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Reimplement "SkipLast" operator 	Reimplement 'SkipLast 'operator [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Move rx.joins to rxjava-joins module Migrating rx.joins into a separate contrib module as part of roadmap to 1.0: https://github.com/Netflix/RxJava/issues/1001#issuecomment-40390984 This is being done until the rx.joins API has further time to mature as it is likely to change and we can't make breaking changes any further once we hit 1.0. 	Move rx .[sentence: 1,-1] joins to rxjava -joins module Migrating rx .[sentence: 1,-1] joins into a separate contrib module as part of roadmap to 1 .[sentence: 1,-1] 0 :https ://github .[sentence: 1,-1] com /Netflix /RxJava /issues /1001 #issuecomment -40390984 This is being done until the rx .[sentence: 1,-1] joins API has further time to mature as it is likely to change and we can't make breaking changes any further once we hit 1 .[sentence: 1,-1] 0 .[sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Remove ExecutorScheduler - New ComputationScheduler - see https://github.com/Netflix/RxJava/issues/711 and https://github.com/Netflix/RxJava/issues/713 	Remove ExecutorScheduler -New ComputationScheduler -see https ://github .[sentence: 1,-1] com /Netflix /RxJava /issues /711 and https ://github .[sentence: 1,-1] com /Netflix /RxJava /issues /713 [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	degreeOfParallelism() -> parallelism() https://github.com/Netflix/RxJava/issues/997#issuecomment-40819656 	degreeOfParallelism ()->parallelism ()https ://github .[sentence: 1,-1] com /Netflix /RxJava /issues /997 #issuecomment -40819656 [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	inner() -> createInner() See https://github.com/Netflix/RxJava/issues/997#issuecomment-40818768 	inner ()->createInner ()See https ://github .[sentence: 1,-1] com /Netflix /RxJava /issues /997 #issuecomment -40818768 [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Scheduler.inner() for Language and Contrib Modules 	Scheduler .[sentence: 1,-1] inner ()for Language and Contrib Modules [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Scheduler.inner() for Core 	Scheduler .[sentence: 1,-1] inner ()for Core [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	OperatorWeakBinding -> OperatorConditionalBinding 	OperatorWeakBinding ->OperatorConditionalBinding [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Unit Test and Review of #1027 	Unit Test and Review of #1027 [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Updating the new sample to demonstrate UI binding This commit binds the observable to a method where a user can update their UI accordingly. 	Updating the new sample to demonstrate UI binding This commit binds the observable to a method where a user can update their UI accordingly .[sentence: 1,-1] [result: max + and - of any sentence]
1	-2	OperatorWeakBinding to not use WeakReferences anymore related issues: https://github.com/Netflix/RxJava/pull/1008 https://github.com/Netflix/RxJava/issues/1006 https://github.com/Netflix/RxJava/issues/979 	OperatorWeakBinding to not use WeakReferences[-2]anymore related issues :https ://github .[sentence: 1,-2] com /Netflix /RxJava /pull /1008 https ://github .[sentence: 1,-1] com /Netflix /RxJava /issues /1006 https ://github .[sentence: 1,-1] com /Netflix /RxJava /issues /979 [sentence: 1,-1] [result: max + and - of any sentence]
1	-2	Remove Redundant protectivelyWrap Method 	Remove Redundant[-2]protectivelyWrap Method [sentence: 1,-2] [result: max + and - of any sentence]
2	-2	Fix BlockingOperator Subscribe Behavior The blocking operators need to use 'subscribe', not 'unsafeSubscribe' since they need the SafeSubscriber behavior in the final subscribe step they perform. Renamed operators to BlockingOperator* for clarity and to match the Operation->Operator naming change. 	Fix BlockingOperator[-2]Subscribe Behavior The blocking[-2]operators need to use 'subscribe ',not 'unsafeSubscribe 'since they need the SafeSubscriber[2]behavior in the final subscribe step they perform .[sentence: 2,-2] Renamed operators to BlockingOperator[-2]*for clarity and to match the Operation ->Operator naming change .[sentence: 1,-2] [result: max + and - of any sentence]
1	-2	Func0 can transparently implement java.util.concurrent.Callable. This change doesn't change the API at all for users of Func0, but it makes all Func0 objects immediately reusable with any JDK API that accepts Callables. For example, a Func0 can now be submitted directly to an ExecutorService for asynchronous execution. It also allows the elimination of a small amount of redundant code within RxJava itself. 	Func0 can transparently implement java .[sentence: 1,-1] util .[sentence: 1,-1] concurrent .[sentence: 1,-1] Callable .[sentence: 1,-1] This change doesn't change the API at all for users of Func0 ,but it makes all Func0 objects immediately reusable with any JDK API that accepts Callables .[sentence: 1,-1] For example ,a Func0 can now be submitted directly to an ExecutorService for asynchronous execution .[sentence: 1,-1] It also allows the elimination[-2]of a small amount of redundant[-2]code within RxJava itself .[sentence: 1,-2] [result: max + and - of any sentence]
1	-1	Perf Tests with JMH 	Perf Tests with JMH [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Migrate Pre-JMH Tests to rx.archive 	Migrate Pre -JMH Tests to rx .[sentence: 1,-1] archive [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Reimplement the ElementAt operator 	Reimplement the ElementAt operator [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Rename OperationFirstOrDefaultTest and OperationLastTest to OperatorFirstOrDefaultTest and OperatorLastTest 	Rename OperationFirstOrDefaultTest and OperationLastTest to OperatorFirstOrDefaultTest and OperatorLastTest [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Reimplement the 'single' operator 	Reimplement the 'single 'operator [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Updated ObservableBenchmark to follow better benchmarking practices 	Updated ObservableBenchmark to follow better benchmarking practices [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Synchronize -> Serialize - migrate all usage to Serialized instead of Synchronized - remove implementations of SerializedObserver that lost the competition (performance and testing in production) 	Synchronize ->Serialize -migrate all usage to Serialized instead of Synchronized -remove implementations of SerializedObserver that lost the competition (performance and testing in production )[sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Unit tests for each 	Unit tests for each [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Clarify names during testing 	Clarify names during testing [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Experimenting with different implementations and performance 	Experimenting with different implementations and performance [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	not quite functional ... and slow 	not quite functional ...[sentence: 1,-1] and slow [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Guard the log calls 	Guard the log calls [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Add full example for Activity + retained fragment + cache 	Add full example for Activity +retained fragment +cache [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Rename OperationAmb to OperatorAmb 	Rename OperationAmb to OperatorAmb [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	OperationAll to OperatorAll 	OperationAll to OperatorAll [sentence: 1,-1] [result: max + and - of any sentence]
1	-2	OperationRetry -> OperatorRetry Updated to use "lift" and Subscriber. Fixes https://github.com/Netflix/RxJava/issues/943 Observable.retry() does not unsubscribe from source 	OperationRetry ->OperatorRetry Updated to use 'lift 'and Subscriber .[sentence: 1,-1] Fixes https ://github .[sentence: 1,-1] com /Netflix /RxJava /issues /943 Observable .[sentence: 1,-1] retry ()does not unsubscribe from source[-2][sentence: 1,-2] [result: max + and - of any sentence]
1	-1	refactor the debug hooks before they become a breaking change. 	refactor the debug hooks before they become a breaking change .[sentence: 1,-1] [result: max + and - of any sentence]
1	-2	Fixed state capture bug. Added some additional tests 	Fixed state capture[-2]bug[-2].[sentence: 1,-2] Added some additional tests [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Implemented Skip using Lift in Observable and OperatorSkip Deleted non-time part from OperationSkip Moved tests to OperatorSkipTest 	Implemented Skip using Lift in Observable and OperatorSkip Deleted non -time part from OperationSkip Moved tests to OperatorSkipTest [sentence: 1,-1] [result: max + and - of any sentence]
2	-2	A number of improvements to OperatorObserveFromAndroidComponent - move the UI thread assert out of the operator and into the helpers; this way, we don't fail the observer anymore with an exception, but the caller. - do not loop unsubscribe through the main thread anymore. This unnecessarily defers releasing the references, and might in fact be processed only after Android creates the component after a rotation change. I had to make the references volatile for this to work. - immediately unsubscribe in case we detect the componentRef has become invalid. This solves the problem that dangling observers would continue to listen to notifications with no observer alive anymore. refs: https://github.com/Netflix/RxJava/issues/754 https://github.com/Netflix/RxJava/issues/899 	A number of improvements[2]to OperatorObserveFromAndroidComponent -move the UI thread assert out of the operator and into the helpers ;this way ,we don't fail[-3][=0 negation]the observer anymore with an exception ,but the caller .[sentence: 2,-1] -do not loop unsubscribe through the main thread anymore .[sentence: 1,-1] This unnecessarily[-2]defers releasing the references ,and might in fact be processed only after Android creates the component after a rotation change .[sentence: 1,-2] I had to make the references volatile[-2]for this to work .[sentence: 1,-2] -immediately unsubscribe in case we detect the componentRef has become invalid[-2].[sentence: 1,-2] This solves the problem[-2]that dangling observers would continue to listen to notifications with no observer alive anymore .[sentence: 1,-2] refs :https ://github .[sentence: 1,-1] com /Netflix /RxJava /issues /754 https ://github .[sentence: 1,-1] com /Netflix /RxJava /issues /899 [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Changes made while integrating it with our internal system 	Changes made while integrating it with our internal system [sentence: 1,-1] [result: max + and - of any sentence]
2	-1	Scheduler instances should be or behave like singletons - remove the Func0 factory signature for Scheduler creation. 	Scheduler instances should be or behave like[2]singletons -remove the Func0 factory signature for Scheduler creation .[sentence: 2,-1] [result: max + and - of any sentence]
1	-1	Rename RxJavaSchedulers to RxJavaDefaultSchedulers Clearer semantic naming. 	Rename RxJavaSchedulers to RxJavaDefaultSchedulers Clearer semantic naming .[sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Refactor to more descriptive name: OnErrorThrowable.addValueAsLastCause 	Refactor to more descriptive name :OnErrorThrowable .[sentence: 1,-1] addValueAsLastCause [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Rewrite OperationObserveFromAndroidComponent to OperatorObserveFromAndroidComponent 	Rewrite OperationObserveFromAndroidComponent to OperatorObserveFromAndroidComponent [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Refactor OnErrorResumeNextViaFunction to Operator 	Refactor OnErrorResumeNextViaFunction to Operator [sentence: 1,-1] [result: max + and - of any sentence]
1	-2	Move rx.util.functions to rx.functions Eliminate dumping ground of rx.util 	Move rx .[sentence: 1,-1] util .[sentence: 1,-1] functions to rx .[sentence: 1,-1] functions Eliminate[-2]dumping[-2]ground of rx .[sentence: 1,-2] util [sentence: 1,-1] [result: max + and - of any sentence]
1	-2	Move time based util classes to rx.schedulers Eliminate dumping ground of rx.util 	Move time based util classes to rx .[sentence: 1,-1] schedulers Eliminate[-2]dumping[-2]ground of rx .[sentence: 1,-2] util [sentence: 1,-1] [result: max + and - of any sentence]
1	-2	Move Exception Classes to rx.exceptions Eliminate dumping ground of rx.util 	Move Exception Classes to rx .[sentence: 1,-1] exceptions Eliminate[-2]dumping[-2]ground of rx .[sentence: 1,-2] util [sentence: 1,-1] [result: max + and - of any sentence]
1	-2	Split SubscribeOn into SubscribeOn/UnsubscribeOn Working with @headinthebox based on discussions at https://github.com/Netflix/RxJava/pull/869 and https://github.com/Netflix/RxJava/pull/880#issuecomment-35163539 we determined that there are times when `unsubscribeOn` behavior is needed. The `subscribeOn` operator can not mix `subscribe` and `unsubscribe` scheduling behavior without breaking the `lift`/`Subscriber` behavior that allows unsubscribing synchronous sources. The newly added `unsubscribeOn` operator will not work with synchronous unsubscribes, but it will work for the targeted use cases such as UI event handlers. 	Split SubscribeOn into SubscribeOn /UnsubscribeOn Working with @headinthebox based on discussions at https ://github .[sentence: 1,-1] com /Netflix /RxJava /pull /869 and https ://github .[sentence: 1,-1] com /Netflix /RxJava /pull /880 #issuecomment -35163539 we determined that there are times when `unsubscribeOn `behavior is needed .[sentence: 1,-1] The `subscribeOn `operator can not mix `subscribe `and `unsubscribe `scheduling behavior without breaking the `lift `/`Subscriber `behavior that allows unsubscribing synchronous sources[-2].[sentence: 1,-2] The newly added `unsubscribeOn `operator will not work with synchronous unsubscribes ,but it will work for the targeted use cases such as UI event handlers .[sentence: 1,-1] [result: max + and - of any sentence]
1	-2	Revert Bounded ObserveOn 	Revert[-2]Bounded ObserveOn [sentence: 1,-2] [result: max + and - of any sentence]
1	-1	Update OperationScan to OperatorScan Migrate to use updated conventions of Operator* classes that implement rx.Observable.Operator 	Update OperationScan to OperatorScan Migrate to use updated conventions of Operator *classes that implement rx .[sentence: 1,-1] Observable .[sentence: 1,-1] Operator [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Convert to scan to use lift 	Convert to scan to use lift [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Fixing the generics for merge and lift 	Fixing the generics for merge and lift [sentence: 1,-1] [result: max + and - of any sentence]
1	-2	Move InterruptibleBlockingQueue Inside ObserveOn I decided I'm not ready to commit to this in the public API so am leaving it an implementation detail of ObserveOn. While working on groupBy, parallel and subscribeOn this queue was not the right solution. 	Move InterruptibleBlockingQueue[-2]Inside ObserveOn I decided I'm not ready to commit to this in the public API so am leaving it an implementation detail of ObserveOn .[sentence: 1,-2] While working on groupBy ,parallel and subscribeOn this queue was not the right solution .[sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Rename the files 	Rename the files [sentence: 1,-1] [result: max + and - of any sentence]
2	-2	Revert to OperationMergeMaxConcurrent The new OperatorMerge class still exists, but reverting this one. I messed up the thread safety and don't have time to figure it out. 	Revert[-2]to OperationMergeMaxConcurrent The new OperatorMerge class still exists ,but reverting[-2]this one .[sentence: 1,-2] I messed up the thread safety[2]and don't have time to figure it out .[sentence: 2,-1] [result: max + and - of any sentence]
1	-1	Added overloaded createRequest method that takes an HttpContext instance 	Added overloaded createRequest method that takes an HttpContext instance [sentence: 1,-1] [result: max + and - of any sentence]
1	-2	Split Merge and MergeMaxConcurrent - Splitting them allows clearer code and avoids use of queue for normal merge. 	Split Merge and MergeMaxConcurrent -Splitting them allows clearer code and avoids[-2]use of queue for normal merge .[sentence: 1,-2] [result: max + and - of any sentence]
2	-1	OperatorFilter Migrated to Lift Operator - support synchronous unsubscribe now 	OperatorFilter Migrated to Lift Operator -support[2]synchronous unsubscribe now [sentence: 2,-1] [result: max + and - of any sentence]
1	-1	Rename OperatorFromIterable to OnSubscribeFromIterable 	Rename OperatorFromIterable to OnSubscribeFromIterable [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	ObserveOn with Buffer Size 	ObserveOn with Buffer Size [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	ObserveOn Merge from @akarnokd:OperatorRepeat2 	ObserveOn Merge from @akarnokd :OperatorRepeat2 [sentence: 1,-1] [result: max + and - of any sentence]
2	-2	Special Handling of java.lang.Error and OnErrorNotImplemented - https://github.com/Netflix/RxJava/issues/748#issuecomment-32471495 - https://github.com/Netflix/RxJava/issues/771 - https://github.com/Netflix/RxJava/issues/789 - SynchronizedObserver is for synchronization, not error handling or contract enforcements, that's the job of SafeSubscriber - Removed some unit tests that were asserting unsubscribe behavior that relied on SynchronizedObserver. They were testing something they are not responsible for. 	Special[2]Handling of java .[sentence: 2,-1] lang .[sentence: 1,-1] Error[-2]and OnErrorNotImplemented -https ://github .[sentence: 1,-2] com /Netflix /RxJava /issues /748 #issuecomment -32471495 -https ://github .[sentence: 1,-1] com /Netflix /RxJava /issues /771 -https ://github .[sentence: 1,-1] com /Netflix /RxJava /issues /789 -SynchronizedObserver is for synchronization ,not error[-2][=0 negation]handling or contract enforcements[-2],that's the job of SafeSubscriber[2]-Removed some unit tests that were asserting unsubscribe behavior that relied on SynchronizedObserver .[sentence: 2,-2] They were testing something they are not responsible for .[sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Subscribers/Observers.empty() 	Subscribers /Observers .[sentence: 1,-1] empty ()[sentence: 1,-1] [result: max + and - of any sentence]
1	-1	OperatorRepeat 	OperatorRepeat [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	OperatorZipIterable 	OperatorZipIterable [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Subscribers for common factory methods Similar to Observers. 	Subscribers for common factory methods Similar to Observers .[sentence: 1,-1] [result: max + and - of any sentence]
2	-2	Reimplement Zip Operator Using Lift - Use new lift operator implement and non-blocking synchronization approach. - I have had the concurrency model reviewed by some colleagues and all unit tests are passing but further review is justified and welcome. 	Reimplement Zip Operator Using Lift -Use new lift operator implement and non -blocking[-2]synchronization approach .[sentence: 1,-2] -I have had the concurrency model reviewed by some colleagues and all unit tests are passing but further review is justified and welcome[2].[sentence: 2,-1] [result: max + and - of any sentence]
1	-1	Update Modules to New Scheduler 	Update Modules to New Scheduler [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Scheduler Outer/Inner 	Scheduler Outer /Inner [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Restored use of Observer in most places 	Restored use of Observer in most places [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Subscriber and Observer -> Restore Observer interface -> Subscriber implements Observer, Subscription 	Subscriber and Observer ->Restore Observer interface ->Subscriber implements Observer ,Subscription [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Observer+Subscription -> Subscriber 	Observer +Subscription ->Subscriber [sentence: 1,-1] [result: max + and - of any sentence]
1	-3	Operator Tests Retrofitted to use TestObserver - work around inability of Mockito to correctly mock an abstract class - 15 of 590 tests still failing 	Operator Tests Retrofitted to use TestObserver -work around inability[-2]of Mockito to correctly mock an abstract class -15 of 590 tests still failing[-3][sentence: 1,-3] [result: max + and - of any sentence]
1	-3	Compiling. Unit Tests Failing. Now that Observer is an abstract class, Mockito is having issues with it so unit tests are a mess. 	Compiling .[sentence: 1,-1] Unit Tests Failing[-3].[sentence: 1,-3] Now that Observer is an abstract class ,Mockito is having issues with it so unit tests are a mess .[sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Move Observer factory methods to Observers Follow same pattern as rx.observables, rx.schedulers, rx.subjects, rx.subscriptions 	Move Observer factory methods to Observers Follow same pattern as rx .[sentence: 1,-1] observables ,rx .[sentence: 1,-1] schedulers ,rx .[sentence: 1,-1] subjects ,rx .[sentence: 1,-1] subscriptions [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	`Observer` becomes `Observer implements Subscription` As per decision at https://github.com/Netflix/RxJava/issues/775#issuecomment-33075742 	`Observer `becomes `Observer implements Subscription `As per decision at https ://github .[sentence: 1,-1] com /Netflix /RxJava /issues /775 #issuecomment -33075742 [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Rename `bind` to `lift` As per discussion at https://github.com/Netflix/RxJava/issues/775#issuecomment-33075742 	Rename `bind `to `lift `As per discussion at https ://github .[sentence: 1,-1] com /Netflix /RxJava /issues /775 #issuecomment -33075742 [sentence: 1,-1] [result: max + and - of any sentence]
2	-1	Fix Zip race condition ItemObserver onNext might not acquire the write lock due to an onCompleted being handled by another thread. When handling onCompleted, the ItemObserver does not check for any values that are ready to be emitted, which might cause OperationZip to never emit OnNext or OnCompleted. 	Fix Zip race condition ItemObserver onNext might not acquire the write lock due to an onCompleted being handled by another thread .[sentence: 1,-1] When handling onCompleted ,the ItemObserver does not check for any values[2]that are ready to be emitted ,which might cause OperationZip to never emit OnNext or OnCompleted .[sentence: 2,-1] [result: max + and - of any sentence]
1	-2	Updates while validating no major performance and memory regressions 	Updates while validating no major performance and memory regressions[-2][sentence: 1,-2] [result: max + and - of any sentence]
1	-1	Bind implementation of Parallel 	Bind implementation of Parallel [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	New Bind Signature and GroupBy Operator - Changed `bind` signature to match the variant discussed at https://github.com/Netflix/RxJava/issues/746#issuecomment-32711145 - Updated code to new signature. - Re-implemented GroupBy operator with `bind` 	New Bind Signature and GroupBy Operator -Changed `bind `signature to match the variant discussed at https ://github .[sentence: 1,-1] com /Netflix /RxJava /issues /746 #issuecomment -32711145 -Updated code to new signature .[sentence: 1,-1] -Re -implemented GroupBy operator with `bind `[sentence: 1,-1] [result: max + and - of any sentence]
2	-1	Bind implementation of Merge - it’s working … but I can’t figure out the co/contra-variance for the generics! anyone have ideas? 	Bind implementation of Merge -it ’s working …but I can ’t figure out the co /contra -variance for the generics ![+0.6 punctuation mood emphasis][sentence: 2,-1] anyone have ideas ?[sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Bind implementation of Map, Cast, Timestamp 	Bind implementation of Map ,Cast ,Timestamp [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Bind implementation of fromIterable, toList, toSortedList 	Bind implementation of fromIterable ,toList ,toSortedList [sentence: 1,-1] [result: max + and - of any sentence]
2	-1	Re-implemented Take Operator with Bind - also simplified implementation to not worry about thread-safety as per Rx contract - performance improvement from 4,033,468 ops/sec -> 6,731,287 ops/sec 	Re -implemented Take Operator with Bind -also simplified implementation to not worry[-4][=0 negation]about thread -safety[2]as per Rx contract -performance improvement[2]from 4 ,033 ,468 ops /sec ->6 ,731 ,287 ops /sec [sentence: 2,-1] [result: max + and - of any sentence]
1	-3	Added Observable.bind - new create signature - new bind operator - new subscribe overload - OperationReplay is failing unit tests, all others are passing 	Added Observable .[sentence: 1,-1] bind -new create signature -new bind operator -new subscribe overload -OperationReplay is failing[-3]unit tests ,all others are passing [sentence: 1,-3] [result: max + and - of any sentence]
1	-2	Create /src/perf for Performance Tests - Move existing performance tests into this source folder. - Not building via Gradle yet … I have yet to figure that part out. 	Create /src /perf for Performance Tests -Move existing performance tests into this source[-2]folder .[sentence: 1,-2] -Not building via Gradle yet …I have yet to figure that part out .[sentence: 1,-1] [result: max + and - of any sentence]
1	-2	Separated Android test code from source. 	Separated Android test code from source[-2].[sentence: 1,-2] [result: max + and - of any sentence]
1	-1	Modified to conform Rx.NET 	Modified to conform Rx .[sentence: 1,-1] NET [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	ToObservableIterable Recursion/Loop - the ImmediateScheduler no longer schedules itself but uses a loop - 10-20x faster to use a loop rather than schedule itself recursively 	ToObservableIterable Recursion /Loop -the ImmediateScheduler no longer schedules itself but uses a loop -10 -20x faster to use a loop rather than schedule itself recursively [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	rxjava-computation-expressions The conditional operators are going in this contrib module. See https://github.com/Netflix/RxJava/issues/683 	rxjava -computation -expressions The conditional operators are going in this contrib module .[sentence: 1,-1] See https ://github .[sentence: 1,-1] com /Netflix /RxJava /issues /683 [sentence: 1,-1] [result: max + and - of any sentence]
